t,count
1609498078,19
1609498378,68
1609498678,76
1609498978,81
1609499278,86
1609499578,91
1609499878,102
1609500178,107
1609500478,112
1609500778,117
1609501078,122
1609501378,127
1609501678,132
1609501978,137
1609502278,142
1609502578,147
1609502878,152
1609503178,157
1609503478,162
1609503778,167
1609504078,172
1609504378,177
1609504678,182
1609504978,187
1609505278,192
1609505578,197
1609505878,202
1609506178,207
1609506478,212
1609506778,217
1609507078,222
1609507378,227
1609507678,232
1609507978,237
1609508278,242
1609508578,247
1609508878,252
1609509178,257
1609509478,262
1609509778,267
1609510078,272
1609510378,277
1609510678,282
1609510978,287
1609511278,292
1609511578,297
1609511878,302
1609512178,307
1609512478,312
1609512778,317
1609513078,322
1609513378,327
1609513678,332
1609513978,337
1609514278,342
1609514578,347
1609514878,352
1609515178,357
1609515478,362
1609515778,367
1609516078,372
1609516378,377
1609516678,382
1609516978,387
1609517278,392
1609517578,397
1609517878,402
1609518178,407
1609518478,412
1609518778,417
1609519078,422
1609519378,427
1609519678,432
1609519978,437
1609520278,442
1609520578,447
1609520878,452
1609521178,457
1609521478,462
1609521778,467
1609522078,472
1609522378,477
1609522678,482
1609522978,487
1609523278,492
1609523578,497
1609523878,502
1609524178,507
1609524478,512
1609524778,517
1609525078,522
1609525378,527
1609525678,532
1609525978,537
1609526278,542
1609526578,547
1609526878,552
1609527178,557
1609527478,562
1609527778,567
1609528078,572
1609528378,577
1609528678,582
1609528978,587
1609529278,592
1609529578,597
1609529878,602
1609530178,607
1609530478,612
1609530778,617
1609531078,622
1609531378,627
1609531678,632
1609531978,637
1609532278,642
1609532578,647
1609532878,652
1609533178,657
1609533478,662
1609533778,667
1609534078,672
1609534378,677
1609534678,682
1609534978,687
1609535278,692
1609535578,697
1609535878,702
1609536178,707
1609536478,712
1609536778,717
1609537078,722
1609537378,727
1609537678,732
1609537978,737
1609538278,742
1609538578,747
1609538878,752
1609539178,757
1609539478,762
1609539778,767
1609540078,772
1609540378,777
1609540678,782
1609540978,787
1609541278,792
1609541578,797
1609541878,802
1609542178,807
1609542478,812
1609542778,817
1609543078,822
1609543378,827
1609543678,832
1609543978,837
1609544278,842
1609544578,847
1609544878,852
1609545178,857
1609545478,862
1609545778,867
1609546078,872
1609546378,877
1609546678,882
1609546978,887
1609547278,892
1609547578,897
1609547878,902
1609548178,907
1609548277,909
1609548278,909
