t,count
1608801487,19
1608801787,68
1608802087,76
1608802387,81
1608802687,86
1608802987,91
1608803287,102
1608803587,107
1608803887,112
1608804187,117
1608804487,122
1608804787,127
1608805087,132
1608805387,137
1608805687,142
1608805987,147
1608806287,152
1608806587,157
1608806887,162
1608807187,167
1608807487,172
1608807787,177
1608808087,182
1608808387,187
1608808687,192
1608808987,197
1608809287,202
1608809587,207
1608809887,212
1608810187,217
1608810487,222
1608810787,227
1608811087,232
1608811387,237
1608811687,242
1608811987,247
1608812287,252
1608812587,257
1608812887,262
1608813187,267
1608813487,272
1608813787,277
1608814087,282
1608814387,287
1608814687,292
1608814987,297
1608815287,302
1608815587,307
1608815887,312
1608816187,317
1608816487,322
1608816787,327
1608817087,332
1608817387,337
1608817687,342
1608817987,347
1608818287,352
1608818587,357
1608818887,362
1608819187,367
1608819487,372
1608819787,377
1608820087,382
1608820387,387
1608820687,392
1608820987,397
1608821287,402
1608821587,407
1608821887,412
1608822187,417
1608822487,422
1608822787,427
1608823087,432
1608823387,437
1608823687,442
1608823987,447
1608824287,452
1608824587,457
1608824887,462
1608825187,467
1608825487,472
1608825787,477
1608826087,482
1608826387,487
1608826687,492
1608826987,497
1608827287,502
1608827587,507
1608827887,512
1608828187,517
1608828487,522
1608828787,527
1608829087,532
1608829387,537
1608829687,542
1608829987,547
1608830287,552
1608830587,557
1608830887,562
1608831187,567
1608831487,572
1608831787,577
1608832087,582
1608832387,587
1608832687,592
1608832987,597
1608833287,602
1608833587,607
1608833887,612
1608834187,617
1608834487,622
1608834787,627
1608835087,632
1608835387,637
1608835687,642
1608835987,647
1608836287,652
1608836587,657
1608836887,662
1608837187,667
1608837487,672
1608837787,677
1608838087,682
1608838387,687
1608838687,692
1608838987,697
1608839287,702
1608839587,707
1608839887,712
1608840187,717
1608840487,722
1608840787,727
1608841087,732
1608841387,737
1608841687,742
1608841987,747
1608842287,752
1608842587,757
1608842887,762
1608843187,767
1608843487,772
1608843787,777
1608844087,782
1608844387,787
1608844687,792
1608844987,797
1608845287,802
1608845587,807
1608845887,812
1608846187,817
1608846487,822
1608846787,827
1608847087,832
1608847387,837
1608847687,842
1608847987,847
1608848287,852
1608848587,857
1608848887,862
1608849187,867
1608849487,872
1608849787,877
1608850087,882
1608850387,887
1608850687,892
1608850987,897
1608851287,902
1608851587,907
1608851887,912
1608852187,917
1608852487,922
1608852787,927
1608853087,932
1608853387,937
1608853687,942
1608853987,947
1608854287,952
1608854587,957
1608854887,962
1608855187,967
1608855487,972
1608855787,977
1608856087,982
1608856387,987
1608856687,992
1608856987,997
1608857287,1002
1608857587,1007
1608857887,1012
1608858187,1017
1608858487,1022
1608858787,1027
1608859087,1032
1608859387,1037
1608859687,1042
1608859875,1046
1608859875,1046
