t,count
1610146707,19
1610147007,68
1610147307,76
1610147607,81
1610147907,86
1610148207,91
1610148507,102
1610148807,107
1610149107,112
1610149407,117
1610149707,122
1610150007,127
1610150307,132
1610150607,137
1610150907,142
1610151207,147
1610151507,152
1610151807,157
1610152107,162
1610152407,167
1610152707,172
1610153007,177
1610153307,182
1610153607,187
1610153907,192
1610154207,197
1610154507,202
1610154807,207
1610155107,212
1610155407,217
1610155707,222
1610156007,227
1610156307,232
1610156607,237
1610156907,242
1610157207,247
1610157507,252
1610157807,257
1610158107,262
1610158407,267
1610158707,272
1610159007,277
1610159307,282
1610159607,287
1610159907,292
1610160207,297
1610160507,302
1610160807,307
1610161107,312
1610161407,317
1610161707,322
1610162007,327
1610162307,332
1610162607,337
1610162907,342
1610163207,347
1610163507,352
1610163807,357
1610164107,362
1610164407,367
1610164707,372
1610165007,377
1610165307,382
1610165607,387
1610165907,392
1610166207,397
1610166507,402
1610166807,407
1610167107,412
1610167407,417
1610167707,422
1610168007,427
1610168307,432
1610168607,437
1610168907,442
1610169207,447
1610169507,452
1610169807,457
1610170107,462
1610170407,467
1610170707,472
1610171007,477
1610171307,482
1610171607,487
1610171907,492
1610172207,497
1610172507,502
1610172807,507
1610173107,512
1610173407,517
1610173707,522
1610174007,527
1610174307,532
1610174607,537
1610174907,542
1610175207,547
1610175507,552
1610175807,557
1610176107,562
1610176407,567
1610176707,572
1610177007,577
1610177307,582
1610177607,587
1610177907,592
1610178207,597
1610178507,602
1610178807,607
1610179107,612
1610179407,617
1610179707,622
1610180007,627
1610180307,632
1610180607,637
1610180907,642
1610181207,647
1610181507,652
1610181807,657
1610182107,662
1610182407,667
1610182707,672
1610183007,677
1610183307,682
1610183607,687
1610183907,692
1610184207,697
1610184507,702
1610184807,707
1610185107,712
1610185407,717
1610185707,722
1610186007,727
1610186307,732
1610186607,737
1610186907,742
1610187207,747
1610187507,752
1610187807,757
1610188107,762
1610188407,767
1610188707,772
1610189007,777
1610189307,782
1610189607,787
1610189907,792
1610190207,797
1610190507,802
1610190807,807
1610191107,812
1610191407,817
1610191707,822
1610192007,827
1610192307,832
1610192607,837
1610192907,842
1610193207,847
1610193507,852
1610193807,857
1610194107,862
1610194407,867
1610194707,872
1610195007,877
1610195307,882
1610195607,887
1610195907,892
1610196207,897
1610196507,902
1610196807,907
1610197107,912
1610197407,917
1610197707,922
1610198007,927
1610198307,932
1610198607,937
1610198907,942
1610199207,947
1610199507,952
1610199807,957
1610200107,962
1610200407,967
1610200707,972
1610201007,977
1610201307,982
1610201607,987
1610201907,992
1610202207,997
1610202507,1002
1610202807,1007
1610203107,1012
1610203407,1017
1610203707,1022
1610204007,1027
1610204307,1032
1610204607,1037
1610204824,1041
1610204824,1041
