t,count
1607903626,19
1607903926,60
1607904226,76
1607904526,81
1607904826,86
1607905126,91
1607905426,102
1607905726,107
1607906026,112
1607906326,117
1607906626,122
1607906926,127
1607907226,132
1607907526,137
1607907826,142
1607908126,147
1607908426,152
1607908726,157
1607909026,162
1607909326,167
1607909626,172
1607909926,177
1607910226,182
1607910526,187
1607910826,192
1607911126,197
1607911426,202
1607911726,207
1607912026,212
1607912326,217
1607912626,222
1607912926,227
1607913226,232
1607913526,237
1607913826,242
1607914126,247
1607914426,252
1607914726,257
1607915026,262
1607915326,267
1607915626,272
1607915926,277
1607916226,282
1607916526,287
1607916826,292
1607917126,297
1607917426,302
1607917726,307
1607918026,312
1607918326,317
1607918626,322
1607918926,327
1607919226,332
1607919526,337
1607919826,342
1607920126,347
1607920426,352
1607920726,357
1607921026,362
1607921326,367
1607921626,372
1607921926,377
1607922226,382
1607922526,387
1607922826,392
1607923126,397
1607923426,402
1607923726,407
1607924026,412
1607924326,417
1607924626,422
1607924926,427
1607925226,432
1607925526,437
1607925826,442
1607926126,447
1607926426,452
1607926726,457
1607927026,462
1607927326,467
1607927626,472
1607927926,477
1607928226,482
1607928526,487
1607928826,492
1607929126,497
1607929426,502
1607929726,507
1607930026,512
1607930326,517
1607930626,522
1607930926,527
1607931226,532
1607931526,537
1607931826,542
1607932126,547
1607932426,552
1607932726,557
1607933026,562
1607933326,567
1607933626,572
1607933926,577
1607934226,582
1607934526,587
1607934826,592
1607935126,597
1607935426,602
1607935726,607
1607936026,612
1607936326,617
1607936626,622
1607936926,627
1607937226,632
1607937526,637
1607937826,642
1607938126,647
1607938426,652
1607938726,657
1607939026,662
1607939326,667
1607939626,672
1607939926,677
1607940226,682
1607940526,687
1607940826,692
1607941126,697
1607941426,702
1607941726,707
1607942026,712
1607942326,717
1607942626,722
1607942926,727
1607943226,732
1607943526,737
1607943826,742
1607944126,747
1607944426,752
1607944726,757
1607945026,762
1607945326,767
1607945626,772
1607945926,777
1607946226,782
1607946526,787
1607946826,792
1607947126,797
1607947426,802
1607947726,807
1607948026,812
1607948326,817
1607948626,822
1607948926,827
1607949226,832
1607949526,837
1607949826,842
1607950126,847
1607950426,852
1607950726,857
1607951026,862
1607951326,867
1607951626,872
1607951926,877
1607952226,882
1607952526,887
1607952826,892
1607953126,897
1607953426,902
1607953726,907
1607954026,912
1607954326,917
1607954626,922
1607954926,927
1607955226,932
1607955526,937
1607955826,942
1607956126,947
1607956426,952
1607956726,957
1607957026,962
1607957326,967
1607957626,972
1607957926,977
1607958226,982
1607958526,987
1607958826,992
1607959126,997
1607959426,1002
1607959726,1007
1607960026,1012
1607960326,1017
1607960626,1022
1607960926,1027
1607961226,1032
1607961526,1037
1607961826,1042
1607962126,1047
1607962426,1052
1607962536,1054
1607962536,1054
