t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1608409953,66,1.874246,0.136066,0.006598,0.123105,0.098707,0.159694,0.382469,0.403995,0.403995,0.594617,0.219948,0.243272,1.248368,2.212797,calls/second,milliseconds
1608410253,71,1.874246,0.124599,0.006598,0.053658,0.137506,0.137506,0.155038,0.366346,0.366346,0.433895,0.118320,0.013508,0.469171,1.590171,calls/second,milliseconds
1608410553,76,1.874246,0.088967,0.006598,0.008940,0.085571,0.096132,0.096132,0.100432,0.100432,0.137506,0.084438,0.011960,0.182520,1.144040,calls/second,milliseconds
1608410853,81,1.874246,0.113011,0.006598,0.022600,0.113231,0.113231,0.175297,0.175297,0.175297,0.175297,0.067496,0.011950,0.077067,0.824373,calls/second,milliseconds
1608411153,86,1.874246,0.096326,0.006598,0.006228,0.095080,0.101590,0.104659,0.110182,0.110182,0.175297,0.057330,0.011950,0.038273,0.595322,calls/second,milliseconds
1608411453,91,1.874246,0.098390,0.006598,0.006820,0.098312,0.098312,0.116846,0.116846,0.116846,0.116846,0.050554,0.011950,0.024002,0.431199,calls/second,milliseconds
1608411753,102,1.874246,0.102289,0.003404,0.030458,0.110917,0.110917,0.145415,0.145415,0.185633,0.185633,0.048570,0.012713,0.026296,0.318417,calls/second,milliseconds
1608412053,107,1.874246,0.092921,0.003404,0.017540,0.081078,0.110630,0.110630,0.151291,0.151291,0.151291,0.044582,0.011955,0.019596,0.232789,calls/second,milliseconds
1608412353,112,1.874246,0.184677,0.003404,0.036761,0.208679,0.208679,0.208679,0.208679,0.208679,0.208679,0.041480,0.011950,0.017131,0.171433,calls/second,milliseconds
1608412653,117,1.874246,0.117302,0.003404,0.012130,0.113498,0.129664,0.129664,0.129664,0.132290,0.208679,0.038999,0.011950,0.016224,0.127470,calls/second,milliseconds
1608412953,122,1.874246,0.155622,0.003404,0.029384,0.177950,0.177950,0.177950,0.177950,0.177950,0.177950,0.036969,0.011950,0.015890,0.095969,calls/second,milliseconds
1608413253,127,1.874246,0.113982,0.003404,0.007806,0.110368,0.118319,0.126080,0.126080,0.126080,0.177950,0.035277,0.011950,0.015768,0.073397,calls/second,milliseconds
1608413553,132,1.874246,0.134898,0.003404,0.054087,0.178193,0.178193,0.178193,0.178193,0.178193,0.178193,0.033846,0.011950,0.015723,0.057224,calls/second,milliseconds
1608413853,137,1.874246,0.128655,0.003404,0.016396,0.137593,0.137593,0.137593,0.164832,0.164832,0.178193,0.032619,0.011950,0.015706,0.045635,calls/second,milliseconds
1608414153,142,1.874246,0.096423,0.003404,0.007304,0.092698,0.097988,0.114228,0.121188,0.121188,0.137593,0.031555,0.011950,0.015700,0.037332,calls/second,milliseconds
1608414453,147,1.874246,0.094532,0.003404,0.003477,0.093656,0.093656,0.099271,0.108301,0.108301,0.108301,0.030625,0.011950,0.015698,0.031382,calls/second,milliseconds
1608414753,152,1.874246,0.089845,0.003404,0.004524,0.090235,0.090235,0.106187,0.106187,0.106714,0.106714,0.029804,0.011950,0.015697,0.027119,calls/second,milliseconds
1608415053,157,1.874246,0.120992,0.003404,0.018914,0.136184,0.136184,0.136184,0.136184,0.136184,0.136184,0.029074,0.011950,0.015696,0.024064,calls/second,milliseconds
1608415353,162,1.874246,0.089688,0.003404,0.019780,0.103267,0.103267,0.103267,0.103267,0.103267,0.136184,0.028421,0.011950,0.015696,0.021875,calls/second,milliseconds
1608415653,167,1.874246,0.103283,0.003404,0.008613,0.109513,0.109513,0.109513,0.109513,0.109831,0.109831,0.027833,0.011950,0.015696,0.020307,calls/second,milliseconds
1608415953,172,1.874246,0.096760,0.003404,0.020853,0.083505,0.117265,0.117265,0.171509,0.171509,0.171509,0.027301,0.011950,0.015696,0.019183,calls/second,milliseconds
1608416253,177,1.874246,0.102295,0.003404,0.021525,0.097514,0.101699,0.101699,0.206566,0.206566,0.206566,0.026818,0.011950,0.015696,0.018378,calls/second,milliseconds
1608416553,182,1.874246,0.099744,0.003404,0.015356,0.095924,0.103129,0.103129,0.170849,0.170849,0.170849,0.026377,0.011950,0.015696,0.017801,calls/second,milliseconds
1608416853,187,1.874246,0.092628,0.003404,0.024663,0.106484,0.106484,0.114152,0.114152,0.166615,0.166615,0.025972,0.011950,0.015696,0.017388,calls/second,milliseconds
1608417153,192,1.874246,0.083422,0.003404,0.031506,0.086926,0.086926,0.124797,0.179693,0.179693,0.179693,0.025600,0.011950,0.015696,0.017091,calls/second,milliseconds
1608417453,197,1.874246,0.104811,0.003404,0.011515,0.112665,0.112665,0.112665,0.112665,0.112665,0.124797,0.025256,0.011950,0.015696,0.016879,calls/second,milliseconds
1608417753,202,1.874246,0.099413,0.003404,0.006785,0.104651,0.104651,0.104651,0.104651,0.104651,0.112665,0.024938,0.011950,0.015696,0.016727,calls/second,milliseconds
1608418053,207,1.874246,0.118190,0.003404,0.033112,0.099616,0.115581,0.176760,0.176760,0.176760,0.176760,0.024643,0.011950,0.015696,0.016618,calls/second,milliseconds
1608418353,212,1.874246,0.111880,0.003404,0.036003,0.100643,0.146195,0.146195,0.228278,0.228278,0.228278,0.024368,0.011950,0.015696,0.016540,calls/second,milliseconds
1608418653,217,1.874246,0.088521,0.003404,0.039364,0.091463,0.091463,0.185459,0.185459,0.185459,0.185459,0.024111,0.011950,0.015696,0.016484,calls/second,milliseconds
1608418953,222,1.874246,0.077723,0.003404,0.020508,0.087843,0.087843,0.098250,0.098250,0.098250,0.185459,0.023871,0.011950,0.015696,0.016444,calls/second,milliseconds
1608419253,227,1.874246,0.149332,0.003404,0.049133,0.189819,0.189819,0.189819,0.189819,0.189819,0.189819,0.023646,0.011950,0.015696,0.016415,calls/second,milliseconds
1608419553,232,1.874246,0.097734,0.003404,0.008189,0.099328,0.099328,0.099328,0.101025,0.101025,0.189819,0.023434,0.011950,0.015696,0.016395,calls/second,milliseconds
1608419853,237,1.874246,0.127014,0.003404,0.018332,0.141990,0.141990,0.141990,0.141990,0.141990,0.141990,0.023235,0.011950,0.015696,0.016380,calls/second,milliseconds
1608420153,242,1.874246,0.136570,0.003404,0.037858,0.166011,0.166011,0.166011,0.166011,0.166011,0.166011,0.023047,0.011950,0.015696,0.016369,calls/second,milliseconds
1608420453,247,1.874246,0.120143,0.003404,0.011150,0.123222,0.123222,0.126766,0.126766,0.126766,0.166011,0.022870,0.011950,0.015696,0.016362,calls/second,milliseconds
1608420753,252,1.874246,0.093181,0.003404,0.017315,0.103490,0.103490,0.103490,0.103490,0.103490,0.126766,0.022703,0.011950,0.015696,0.016356,calls/second,milliseconds
1608421053,257,1.874246,0.106683,0.003404,0.018365,0.096369,0.127067,0.127067,0.169377,0.169377,0.169377,0.022544,0.011950,0.015696,0.016353,calls/second,milliseconds
1608421353,262,1.874246,0.104245,0.003404,0.007802,0.109926,0.109926,0.109926,0.109926,0.109926,0.127067,0.022393,0.011950,0.015696,0.016350,calls/second,milliseconds
