t,count
1609687529,19
1609687829,71
1609688129,76
1609688429,81
1609688729,86
1609689029,91
1609689329,102
1609689629,107
1609689929,112
1609690229,117
1609690529,122
1609690829,127
1609691129,132
1609691429,137
1609691729,142
1609692029,147
1609692329,152
1609692629,157
1609692929,162
1609693229,167
1609693529,172
1609693829,177
1609694129,182
1609694429,187
1609694729,192
1609695029,197
1609695329,202
1609695629,207
1609695929,212
1609696229,217
1609696529,222
1609696829,227
1609697129,232
1609697429,237
1609697729,242
1609698029,247
1609698329,252
1609698629,257
1609698929,262
1609699229,267
1609699529,272
1609699829,277
1609700129,282
1609700429,287
1609700729,292
1609701029,297
1609701329,302
1609701629,307
1609701929,312
1609702229,317
1609702529,322
1609702829,327
1609703129,332
1609703429,337
1609703729,342
1609704029,347
1609704329,352
1609704629,357
1609704929,362
1609705229,367
1609705529,372
1609705829,377
1609706129,382
1609706429,387
1609706729,392
1609707029,397
1609707329,402
1609707629,407
1609707929,412
1609708229,417
1609708529,422
1609708829,427
1609709129,432
1609709429,437
1609709729,442
1609710029,447
1609710329,452
1609710629,457
1609710929,462
1609711229,467
1609711529,472
1609711829,477
1609712129,482
1609712429,487
1609712729,492
1609713029,497
1609713329,502
1609713629,507
1609713929,512
1609714229,517
1609714529,522
1609714829,527
1609715129,532
1609715429,537
1609715729,542
1609716029,547
1609716329,552
1609716629,557
1609716929,562
1609717229,567
1609717529,572
1609717829,577
1609718129,582
1609718429,587
1609718729,592
1609719029,597
1609719329,602
1609719629,607
1609719929,612
1609720229,617
1609720529,622
1609720829,627
1609721129,632
1609721429,637
1609721729,642
1609722029,647
1609722329,652
1609722629,657
1609722929,662
1609723229,667
1609723529,672
1609723829,677
1609724129,682
1609724429,687
1609724729,692
1609725029,697
1609725329,702
1609725629,707
1609725929,712
1609726229,717
1609726529,722
1609726829,727
1609727129,732
1609727393,738
1609727393,738
