t,count
1609836310,55
1609836610,71
1609836910,76
1609837210,81
1609837510,86
1609837810,91
1609838110,102
1609838410,107
1609838710,112
1609839010,117
1609839310,122
1609839610,127
1609839910,132
1609840210,137
1609840510,142
1609840810,147
1609841110,152
1609841410,157
1609841710,162
1609842010,167
1609842310,172
1609842610,177
1609842910,182
1609843210,187
1609843510,192
1609843810,197
1609844110,202
1609844410,207
1609844710,212
1609845010,217
1609845310,222
1609845610,227
1609845910,232
1609846210,237
1609846510,242
1609846810,247
1609847110,252
1609847410,257
1609847710,262
1609848010,267
1609848310,272
1609848610,277
1609848910,282
1609849210,287
1609849510,292
1609849810,297
1609850110,302
1609850410,307
1609850710,312
1609851010,317
1609851310,322
1609851610,327
1609851910,332
1609852210,337
1609852510,342
1609852810,347
1609853110,352
1609853410,357
1609853710,362
1609854010,367
1609854310,372
1609854610,377
1609854910,382
1609855210,387
1609855510,392
1609855810,397
1609856110,402
1609856410,407
1609856710,412
1609857010,417
1609857310,422
1609857610,427
1609857910,432
1609858210,437
1609858510,442
1609858810,447
1609859110,452
1609859410,457
1609859710,462
1609860010,467
1609860310,472
1609860610,477
1609860910,482
1609861210,487
1609861510,492
1609861810,497
1609862110,502
1609862410,507
1609862710,512
1609863010,517
1609863310,522
1609863610,527
1609863910,532
1609864210,537
1609864510,542
1609864810,547
1609865110,552
1609865410,557
1609865710,562
1609866010,567
1609866181,571
1609866181,571
