t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1609644083,19,2.973267,0.042288,0.001273,0.250175,0.003887,0.009697,0.121100,0.388811,0.787057,2.973267,0.063337,0.033491,1.147896,2.176541,calls/second,milliseconds
1609644383,68,2.973267,0.227492,0.000805,0.333595,0.051350,0.410934,0.866066,1.100783,1.100783,2.096300,0.113337,0.061912,0.515992,1.604697,calls/second,milliseconds
1609644683,76,2.973267,0.048314,0.000805,0.198723,0.007560,0.011267,0.116533,0.772546,1.389641,1.389641,0.084446,0.011343,0.203876,1.156943,calls/second,milliseconds
1609644983,81,2.973267,0.013136,0.000805,0.022033,0.013447,0.013447,0.013447,0.013447,0.013447,0.013447,0.067477,0.025305,0.086506,0.830058,calls/second,milliseconds
1609645283,86,2.973267,0.009338,0.000805,0.002895,0.009170,0.009170,0.012367,0.013447,0.017060,0.017060,0.057334,0.010115,0.040719,0.601859,calls/second,milliseconds
1609645583,91,2.973267,0.008846,0.000805,0.000460,0.008820,0.008874,0.008874,0.009170,0.011340,0.012367,0.050556,0.010115,0.024576,0.435832,calls/second,milliseconds
1609645883,102,2.973267,0.011628,0.000419,0.003574,0.014123,0.014123,0.014123,0.014123,0.014123,0.014123,0.048572,0.010945,0.026308,0.321713,calls/second,milliseconds
1609646183,107,2.973267,0.055103,0.000419,0.031528,0.080983,0.080983,0.080983,0.080983,0.080983,0.080983,0.044584,0.010121,0.019275,0.235099,calls/second,milliseconds
1609646483,112,2.973267,0.011997,0.000419,0.005827,0.010387,0.013576,0.013576,0.013576,0.014083,0.080983,0.041482,0.010115,0.016688,0.173037,calls/second,milliseconds
1609646783,117,2.973267,0.008761,0.000419,0.006609,0.007387,0.008200,0.009623,0.012900,0.059605,0.059605,0.039000,0.010115,0.015736,0.128568,calls/second,milliseconds
1609647083,122,2.973267,0.011993,0.000419,0.003300,0.011930,0.011930,0.020653,0.020653,0.020653,0.020653,0.036970,0.010115,0.015385,0.096704,calls/second,milliseconds
1609647383,127,2.973267,0.008461,0.000419,0.000772,0.008547,0.008696,0.008910,0.008910,0.008910,0.020653,0.035278,0.010115,0.015257,0.073873,calls/second,milliseconds
1609647683,132,2.973267,0.011087,0.000419,0.002979,0.012467,0.012467,0.014327,0.014710,0.014710,0.014710,0.033846,0.010115,0.015209,0.057514,calls/second,milliseconds
1609647983,137,2.973267,0.008059,0.000419,0.000831,0.008126,0.008126,0.008834,0.011927,0.011927,0.014327,0.032619,0.010115,0.015192,0.045792,calls/second,milliseconds
1609648283,142,2.973267,0.009551,0.000419,0.002154,0.007951,0.010920,0.012947,0.012947,0.012947,0.012947,0.031556,0.010115,0.015185,0.037393,calls/second,milliseconds
1609648583,147,2.973267,0.008529,0.000419,0.001910,0.009360,0.009360,0.009703,0.010700,0.016643,0.016643,0.030625,0.010115,0.015183,0.031375,calls/second,milliseconds
1609648883,152,2.973267,0.012047,0.000419,0.000490,0.011933,0.012447,0.012477,0.012477,0.012477,0.012477,0.029804,0.010115,0.015182,0.027062,calls/second,milliseconds
1609649183,157,2.973267,0.008661,0.000419,0.000592,0.008516,0.008516,0.009190,0.011983,0.012077,0.012477,0.029074,0.010115,0.015182,0.023972,calls/second,milliseconds
1609649483,162,2.973267,0.009917,0.000419,0.001456,0.010416,0.010416,0.012837,0.012837,0.012837,0.012837,0.028421,0.010115,0.015182,0.021758,calls/second,milliseconds
1609649783,167,2.973267,0.009091,0.000419,0.002823,0.008045,0.008045,0.017186,0.017186,0.017186,0.017186,0.027833,0.010115,0.015182,0.020172,calls/second,milliseconds
1609650083,172,2.973267,0.013879,0.000419,0.001376,0.014634,0.014634,0.014634,0.014634,0.014634,0.017186,0.027302,0.010115,0.015182,0.019035,calls/second,milliseconds
1609650383,177,2.973267,0.012330,0.000419,0.001250,0.012627,0.013184,0.013184,0.013184,0.013313,0.014634,0.026818,0.010115,0.015182,0.018221,calls/second,milliseconds
1609650683,182,2.973267,0.009214,0.000419,0.000951,0.008950,0.008950,0.011494,0.012644,0.012644,0.013184,0.026377,0.010115,0.015182,0.017637,calls/second,milliseconds
1609650983,187,2.973267,0.009794,0.000419,0.001340,0.009140,0.009420,0.012127,0.012127,0.012127,0.012127,0.025972,0.010115,0.015182,0.017219,calls/second,milliseconds
1609651283,192,2.973267,0.009251,0.000419,0.001464,0.008597,0.008683,0.012823,0.012823,0.013423,0.013423,0.025600,0.010115,0.015182,0.016920,calls/second,milliseconds
1609651583,197,2.973267,0.008860,0.000419,0.000791,0.009383,0.009383,0.009383,0.010033,0.010033,0.012823,0.025256,0.010115,0.015182,0.016705,calls/second,milliseconds
1609651883,202,2.973267,0.011650,0.000419,0.001694,0.012810,0.012810,0.012810,0.012810,0.012810,0.012810,0.024938,0.010115,0.015182,0.016551,calls/second,milliseconds
1609652183,207,2.973267,0.007244,0.000419,0.002140,0.007661,0.007661,0.009780,0.012427,0.012427,0.012810,0.024643,0.010115,0.015182,0.016441,calls/second,milliseconds
1609652483,212,2.973267,0.008912,0.000419,0.001191,0.008406,0.008993,0.011967,0.011967,0.012327,0.012327,0.024368,0.010115,0.015182,0.016362,calls/second,milliseconds
1609652783,217,2.973267,0.008728,0.000419,0.000629,0.009014,0.009014,0.009014,0.009014,0.011337,0.011967,0.024111,0.010115,0.015182,0.016305,calls/second,milliseconds
1609653083,222,2.973267,0.005767,0.000419,0.003044,0.006863,0.006863,0.009560,0.009560,0.011050,0.011050,0.023871,0.010115,0.015182,0.016265,calls/second,milliseconds
1609653383,227,2.973267,0.011415,0.000419,0.002136,0.012744,0.012744,0.012744,0.012744,0.018334,0.018334,0.023646,0.010115,0.015182,0.016236,calls/second,milliseconds
1609653683,232,2.973267,0.007508,0.000419,0.002370,0.006209,0.007430,0.011587,0.015807,0.015807,0.015807,0.023434,0.010115,0.015182,0.016215,calls/second,milliseconds
1609653983,237,2.973267,0.008675,0.000419,0.001420,0.008171,0.008171,0.011810,0.012407,0.012407,0.012407,0.023235,0.010115,0.015182,0.016200,calls/second,milliseconds
1609654283,242,2.973267,0.008732,0.000419,0.000683,0.008600,0.008600,0.009753,0.009753,0.009753,0.011810,0.023048,0.010115,0.015182,0.016189,calls/second,milliseconds
1609654583,247,2.973267,0.009211,0.000419,0.000293,0.009273,0.009273,0.009327,0.009700,0.009700,0.009753,0.022870,0.010115,0.015182,0.016181,calls/second,milliseconds
1609654883,252,2.973267,0.012451,0.000419,0.000688,0.012403,0.012410,0.013340,0.013340,0.013340,0.013340,0.022703,0.010115,0.015182,0.016176,calls/second,milliseconds
