t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1609376105,19,2.682611,0.058566,0.000375,0.283452,0.008021,0.008021,0.187073,0.609279,2.682611,2.682611,0.063336,0.027507,0.328371,0.592564,calls/second,milliseconds
1609376405,68,5.671043,0.327776,0.000375,0.642419,0.135077,0.433755,0.859455,1.444819,5.671043,5.671043,0.113336,0.164275,0.234683,0.472748,calls/second,milliseconds
1609376705,73,5.671043,0.050052,0.000375,0.208625,0.033607,0.033607,0.095900,0.487343,0.828907,1.503527,0.081112,0.020676,0.097300,0.343529,calls/second,milliseconds
1609377005,78,5.671043,0.006201,0.000375,0.023539,0.007800,0.007800,0.007800,0.007800,0.007800,0.033607,0.065001,0.019708,0.046760,0.250939,calls/second,milliseconds
1609377305,83,5.671043,0.010184,0.000375,0.015202,0.010823,0.010823,0.010823,0.080440,0.080440,0.080440,0.055334,0.019702,0.028168,0.184595,calls/second,milliseconds
1609377605,88,5.671043,0.004457,0.000375,0.005686,0.001300,0.009890,0.009890,0.024243,0.024243,0.024243,0.048889,0.019702,0.021328,0.137058,calls/second,milliseconds
1609377905,98,5.671043,0.016061,0.000375,0.010725,0.024385,0.024385,0.024385,0.024385,0.024385,0.024385,0.046667,0.020454,0.025311,0.107055,calls/second,milliseconds
1609378205,103,5.671043,0.013335,0.000375,0.019632,0.001460,0.013213,0.047767,0.047767,0.047767,0.047767,0.042917,0.019707,0.020277,0.081498,calls/second,milliseconds
1609378505,108,5.671043,0.008666,0.000375,0.010169,0.005880,0.005880,0.038292,0.038292,0.038292,0.047767,0.040000,0.018127,0.018120,0.062835,calls/second,milliseconds
1609378805,117,5.671043,0.936430,0.000375,1.217164,0.220099,1.400931,3.219111,3.219111,3.219111,3.219111,0.039001,0.019702,0.017744,0.050064,calls/second,milliseconds
1609378805,117,5.671043,0.936430,0.000375,1.217164,0.220099,1.400931,3.219111,3.219111,3.219111,3.219111,0.039001,0.019702,0.017744,0.050064,calls/second,milliseconds
1609378805,117,5.671043,0.936430,0.000375,1.217164,0.220099,1.400931,3.219111,3.219111,3.219111,3.219111,0.039000,0.019702,0.017744,0.050064,calls/second,milliseconds
