t,count
1610311785,19
1610312085,71
1610312385,76
1610312685,81
1610312985,86
1610313285,91
1610313585,102
1610313885,107
1610314185,112
1610314485,117
1610314785,122
1610315085,127
1610315385,132
1610315685,137
1610315985,142
1610316285,147
1610316585,152
1610316885,157
1610317185,162
1610317485,167
1610317785,172
1610318085,177
1610318385,182
1610318685,187
1610318985,192
1610319285,197
1610319585,202
1610319885,207
1610320185,212
1610320485,217
1610320785,222
1610321085,227
1610321385,232
1610321685,237
1610321985,242
1610322285,247
1610322585,252
1610322885,257
1610323185,262
1610323485,267
1610323785,272
1610324085,277
1610324385,282
1610324685,287
1610324985,292
1610325285,297
1610325585,302
1610325885,307
1610326185,312
1610326485,317
1610326785,322
1610327085,327
1610327385,332
1610327685,337
1610327985,342
1610328285,347
1610328585,352
1610328885,357
1610329185,362
1610329485,367
1610329785,372
1610330085,377
1610330385,382
1610330685,387
1610330985,392
1610331285,397
1610331585,402
1610331885,407
1610332185,412
1610332485,417
1610332785,422
1610333085,427
1610333385,432
1610333685,437
1610333985,442
1610334285,447
1610334585,452
1610334885,457
1610335185,462
1610335485,467
1610335785,472
1610336085,477
1610336385,482
1610336685,487
1610336985,492
1610337285,497
1610337585,502
1610337885,507
1610338185,512
1610338485,517
1610338785,522
1610339085,527
1610339385,532
1610339685,537
1610339985,542
1610340285,547
1610340585,552
1610340885,557
1610341185,562
1610341485,567
1610341785,572
1610342085,577
1610342385,582
1610342685,587
1610342985,592
1610343285,597
1610343585,602
1610343885,607
1610344185,612
1610344485,617
1610344785,622
1610345085,627
1610345385,632
1610345685,637
1610345985,642
1610346285,647
1610346585,652
1610346885,657
1610347185,662
1610347485,667
1610347785,672
1610348085,677
1610348385,682
1610348685,687
1610348985,692
1610349285,697
1610349585,702
1610349885,707
1610350185,712
1610350485,717
1610350785,722
1610351085,727
1610351385,732
1610351685,737
1610351985,742
1610352285,747
1610352585,752
1610352885,757
1610353185,762
1610353485,767
1610353785,772
1610354085,777
1610354385,782
1610354685,787
1610354985,792
1610355285,797
1610355585,802
1610355885,807
1610356185,812
1610356485,817
1610356785,822
1610357085,827
1610357385,832
1610357685,837
1610357985,842
1610358285,847
1610358585,852
1610358885,857
1610359185,862
1610359485,867
1610359785,872
1610360083,878
1610360083,878
