t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1607740036,19,53.405790,1.958989,0.028786,5.282991,1.218947,1.452557,3.621781,3.982431,53.405790,53.405790,0.063303,0.035829,1.131123,2.165437,calls/second,milliseconds
1607740336,67,53.405790,0.789531,0.028786,0.998243,0.292947,0.807890,2.734048,2.734048,2.734048,2.734048,0.111596,0.048104,0.502410,1.594912,calls/second,milliseconds
1607740636,72,53.405790,3.455621,0.028786,1.779878,4.971088,4.971088,4.971088,4.971088,4.971088,4.971088,0.079987,0.014346,0.195084,1.147489,calls/second,milliseconds
1607740936,77,53.405790,0.552620,0.028786,0.405148,0.464405,0.464405,0.865948,1.376007,1.464797,4.971088,0.064159,0.014118,0.082026,0.826896,calls/second,milliseconds
1607741236,82,53.405790,0.467424,0.028786,0.259966,0.382962,0.382962,1.110078,1.110078,1.194075,1.194075,0.054661,0.014117,0.040434,0.597181,calls/second,milliseconds
1607741536,87,53.405790,0.467786,0.028786,0.250831,0.321675,0.522296,1.067566,1.067566,1.379968,1.379968,0.048330,0.014117,0.025133,0.432584,calls/second,milliseconds
1607741836,98,53.405790,1.290278,0.027120,0.923840,0.789915,2.472004,2.969961,2.969961,2.969961,2.969961,0.046664,0.015019,0.027304,0.319515,calls/second,milliseconds
1607742136,103,53.405790,1.134821,0.027120,0.213377,1.159887,1.278419,1.278419,1.281214,1.281214,2.969961,0.042914,0.014123,0.020303,0.233627,calls/second,milliseconds
1607742436,108,53.405790,0.813487,0.027120,0.115668,0.838214,0.838214,1.015475,1.026107,1.026107,1.278419,0.039998,0.014117,0.017727,0.172085,calls/second,milliseconds
1607742736,113,53.405790,1.043490,0.027120,0.077190,1.016464,1.024388,1.178186,1.342361,1.342361,1.342361,0.037665,0.014117,0.016780,0.127989,calls/second,milliseconds
1607743036,118,53.405790,1.143378,0.027120,0.151553,1.201470,1.201470,1.201470,1.201470,1.545637,1.545637,0.035756,0.014117,0.016431,0.096392,calls/second,milliseconds
1607743336,123,53.405790,1.053910,0.027120,0.181445,1.128434,1.128434,1.243781,1.328585,1.328585,1.328585,0.034165,0.014117,0.016303,0.073753,calls/second,milliseconds
1607743636,128,53.405790,1.194357,0.027120,0.333226,1.192364,1.210801,1.325946,1.325946,3.543184,3.543184,0.032819,0.014117,0.016256,0.057530,calls/second,milliseconds
1607743936,133,53.405790,1.219617,0.027120,0.092834,1.231318,1.238203,1.238203,1.238203,1.724775,1.724775,0.031666,0.014117,0.016238,0.045907,calls/second,milliseconds
1607744236,138,53.405790,1.206041,0.027120,0.060504,1.237209,1.237209,1.237209,1.237209,1.237209,1.238203,0.030666,0.014117,0.016232,0.037578,calls/second,milliseconds
1607744390,145,53.405790,0.364094,0.027120,0.292143,0.201463,0.638572,1.039393,1.039393,1.237209,1.237209,0.031155,0.067413,0.027691,0.038212,calls/second,milliseconds
1607744390,145,53.405790,0.364094,0.027120,0.292143,0.201463,0.638572,1.039393,1.039393,1.237209,1.237209,0.031155,0.067413,0.027691,0.038212,calls/second,milliseconds
