t,count
1609240541,65
1609240841,70
1609241141,75
1609241441,80
1609241741,85
1609242041,90
1609242341,102
1609242641,107
1609242941,112
1609243241,117
1609243541,122
1609243841,127
1609244141,132
1609244441,137
1609244741,142
1609245041,147
1609245341,152
1609245641,157
1609245941,162
1609246241,167
1609246541,172
1609246841,177
1609247141,182
1609247441,187
1609247741,192
1609248041,197
1609248341,202
1609248641,207
1609248941,212
1609249241,217
1609249541,222
1609249841,227
1609250141,232
1609250441,237
1609250741,242
1609251041,247
1609251341,252
1609251641,257
1609251941,262
1609252241,267
1609252541,272
1609252841,277
1609253141,282
1609253441,287
1609253741,292
1609254041,297
1609254341,302
1609254641,307
1609254941,312
1609255241,317
1609255541,322
1609255578,323
1609255578,323
