t,count
1608109348,19
1608109648,68
1608109948,76
1608110248,81
1608110548,86
1608110848,91
1608111148,102
1608111448,107
1608111748,112
1608112048,117
1608112348,122
1608112648,127
1608112948,132
1608113248,137
1608113548,142
1608113848,147
1608114148,152
1608114448,157
1608114748,162
1608115048,167
1608115348,172
1608115648,177
1608115948,182
1608116248,187
1608116548,192
1608116848,197
1608117148,202
1608117448,207
1608117748,212
1608118048,217
1608118348,222
1608118648,227
1608118948,232
1608119248,237
1608119548,242
1608119848,247
1608120148,252
1608120448,257
1608120748,262
1608121048,267
1608121348,272
1608121648,277
1608121948,282
1608122248,287
1608122548,292
1608122848,297
1608123148,302
1608123448,307
1608123748,312
1608124048,317
1608124348,322
1608124648,327
1608124948,332
1608125248,337
1608125548,342
1608125848,347
1608126148,352
1608126448,357
1608126748,362
1608127048,367
1608127348,372
1608127648,377
1608127948,382
1608128248,387
1608128548,392
1608128848,397
1608129148,402
1608129448,407
1608129748,412
1608130048,417
1608130348,422
1608130648,427
1608130948,432
1608131248,437
1608131548,442
1608131848,447
1608132148,452
1608132448,457
1608132748,462
1608133048,467
1608133348,472
1608133648,477
1608133948,482
1608134248,487
1608134548,492
1608134848,497
1608135148,502
1608135448,507
1608135748,512
1608136048,517
1608136348,522
1608136648,527
1608136948,532
1608137248,537
1608137548,542
1608137848,547
1608138148,552
1608138448,557
1608138748,562
1608139048,567
1608139348,572
1608139648,577
1608139948,582
1608140248,587
1608140548,592
1608140848,597
1608141148,602
1608141448,607
1608141748,612
1608142048,617
1608142348,622
1608142648,627
1608142948,632
1608143248,637
1608143548,642
1608143848,647
1608144148,652
1608144448,657
1608144748,662
1608145048,667
1608145348,672
1608145648,677
1608145948,682
1608146248,687
1608146548,692
1608146848,697
1608147148,702
1608147448,707
1608147748,712
1608148048,717
1608148348,722
1608148648,727
1608148948,732
1608149248,737
1608149548,742
1608149848,747
1608150148,752
1608150448,757
1608150748,762
1608151048,767
1608151348,772
1608151648,777
1608151948,782
1608152248,787
1608152417,790
1608152417,790
