t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1609314911,19,1.579948,0.037583,0.001040,0.165923,0.003322,0.003880,0.200671,0.536102,0.787957,1.579948,0.063335,0.048714,1.151089,2.177633,calls/second,milliseconds
1609315211,67,1.579948,0.211244,0.000430,0.245221,0.096364,0.308131,0.724446,0.947479,0.947479,0.947479,0.111669,0.253367,0.544960,1.608862,calls/second,milliseconds
1609315511,72,1.579948,0.022904,0.000430,0.099952,0.001523,0.001523,0.096364,0.340412,0.529838,0.947479,0.080001,0.026834,0.212007,1.157670,calls/second,milliseconds
1609315811,77,1.579948,0.002591,0.000430,0.011529,0.000901,0.004517,0.006592,0.006592,0.006592,0.006592,0.064167,0.025308,0.089521,0.834377,calls/second,milliseconds
1609316111,82,1.579948,0.001700,0.000430,0.001804,0.000884,0.003650,0.003650,0.003650,0.006685,0.006685,0.054667,0.025298,0.044461,0.602727,calls/second,milliseconds
1609316411,87,1.579948,0.002216,0.000430,0.001129,0.001373,0.003652,0.003652,0.003652,0.004971,0.004971,0.048334,0.025298,0.027884,0.436743,calls/second,milliseconds
1609316711,98,1.579948,0.004630,0.000430,0.001041,0.004566,0.004694,0.005869,0.005869,0.005869,0.005869,0.046667,0.026278,0.029716,0.322708,calls/second,milliseconds
1609317011,103,1.579948,0.004453,0.000430,0.001555,0.003542,0.005190,0.008604,0.008604,0.008604,0.008604,0.042917,0.025304,0.022460,0.236101,calls/second,milliseconds
1609317311,108,1.579948,0.004960,0.000430,0.001227,0.005429,0.005429,0.005925,0.005925,0.010427,0.010427,0.040000,0.025298,0.019790,0.174044,calls/second,milliseconds
1609317611,113,1.579948,0.002952,0.000430,0.000369,0.003002,0.003002,0.003130,0.003130,0.003205,0.005925,0.037667,0.025298,0.018808,0.129578,calls/second,milliseconds
1609317911,118,1.579948,0.005578,0.000430,0.002102,0.007287,0.007287,0.007287,0.007287,0.007287,0.007287,0.035758,0.025298,0.018447,0.097717,calls/second,milliseconds
1609318211,123,1.579948,0.005295,0.000430,0.000926,0.004633,0.006176,0.006806,0.008057,0.008057,0.008057,0.034167,0.025298,0.018314,0.074887,calls/second,milliseconds
1609318343,129,1.579948,0.243670,0.000430,0.269900,0.126271,0.578473,0.657424,0.657424,0.657424,0.657424,0.034566,0.060310,0.026988,0.069853,calls/second,milliseconds
1609318343,129,1.579948,0.243670,0.000430,0.269900,0.126271,0.578473,0.657424,0.657424,0.657424,0.657424,0.034566,0.060310,0.026988,0.069853,calls/second,milliseconds
