t,count
1610259598,19
1610259898,68
1610260198,76
1610260498,81
1610260798,86
1610261098,91
1610261398,102
1610261698,107
1610261998,112
1610262298,117
1610262598,122
1610262898,127
1610263198,132
1610263498,137
1610263798,142
1610264098,147
1610264398,152
1610264698,157
1610264998,162
1610265298,167
1610265598,172
1610265898,177
1610266198,182
1610266498,187
1610266798,192
1610267098,197
1610267398,202
1610267698,207
1610267998,212
1610268298,217
1610268598,222
1610268898,227
1610269198,232
1610269498,237
1610269798,242
1610270098,247
1610270398,252
1610270698,257
1610270998,262
1610271298,267
1610271598,272
1610271898,277
1610272198,282
1610272498,287
1610272798,292
1610273098,297
1610273398,302
1610273698,307
1610273998,312
1610274298,317
1610274598,322
1610274898,327
1610275198,332
1610275498,337
1610275798,342
1610276098,347
1610276398,352
1610276698,357
1610276998,362
1610277298,367
1610277598,372
1610277898,377
1610278198,382
1610278498,387
1610278798,392
1610279098,397
1610279398,402
1610279698,407
1610279998,412
1610280298,417
1610280598,422
1610280898,427
1610281198,432
1610281498,437
1610281798,442
1610282098,447
1610282398,452
1610282698,457
1610282998,462
1610283298,467
1610283598,472
1610283898,477
1610284198,482
1610284498,487
1610284798,492
1610285098,497
1610285398,502
1610285698,507
1610285998,512
1610286298,517
1610286598,522
1610286898,527
1610287198,532
1610287498,537
1610287798,542
1610288098,547
1610288398,552
1610288698,557
1610288998,562
1610289298,567
1610289598,572
1610289898,577
1610290198,582
1610290498,587
1610290798,592
1610291098,597
1610291398,602
1610291698,607
1610291998,612
1610292298,617
1610292598,622
1610292898,627
1610293198,632
1610293498,637
1610293798,642
1610294098,647
1610294398,652
1610294698,657
1610294998,662
1610295298,667
1610295598,672
1610295898,677
1610296198,682
1610296498,687
1610296798,692
1610297098,697
1610297398,702
1610297698,707
1610297998,712
1610298298,717
1610298598,722
1610298898,727
1610299198,732
1610299498,737
1610299798,742
1610300098,747
1610300398,752
1610300698,757
1610300998,762
1610301298,767
1610301598,772
1610301898,777
1610302198,782
1610302498,787
1610302798,792
1610303098,797
1610303398,802
1610303698,807
1610303998,812
1610304298,817
1610304598,822
1610304898,827
1610305198,832
1610305498,837
1610305798,842
1610306098,847
1610306398,852
1610306698,857
1610306998,862
1610307298,867
1610307598,872
1610307898,877
1610308198,882
1610308498,887
1610308798,892
1610309098,897
1610309398,902
1610309698,907
1610309998,912
1610310298,917
1610310598,922
1610310738,925
1610310738,925
