t,count
1608432503,66
1608432803,71
1608433103,76
1608433403,81
1608433703,86
1608434003,91
1608434303,102
1608434603,107
1608434903,112
1608435203,117
1608435503,122
1608435803,127
1608436103,132
1608436403,137
1608436703,142
1608437003,147
1608437303,152
1608437603,157
1608437903,162
1608438203,167
1608438503,172
1608438803,177
1608439103,182
1608439403,187
1608439703,192
1608440003,197
1608440303,202
1608440603,207
1608440903,212
1608441203,217
1608441503,222
1608441803,227
1608442103,232
1608442403,237
1608442703,242
1608443003,247
1608443303,252
1608443603,257
1608443903,262
1608444203,267
1608444503,272
1608444803,277
1608445103,282
1608445403,287
1608445703,292
1608446003,297
1608446303,302
1608446603,307
1608446903,312
1608447203,317
1608447503,322
1608447803,327
1608448103,332
1608448403,337
1608448703,342
1608449003,347
1608449303,352
1608449603,357
1608449903,362
1608450203,367
1608450503,372
1608450803,377
1608451103,382
1608451403,387
1608451489,389
1608451489,389
