t,count
1610672191,19
1610672491,67
1610672791,72
1610673091,77
1610673391,82
1610673691,90
1610673991,95
1610674291,100
1610674591,105
1610674891,110
1610675191,115
1610675491,120
1610675791,125
1610676091,130
1610676391,135
1610676691,140
1610676991,145
1610677291,150
1610677591,155
1610677891,160
1610678191,165
1610678491,170
1610678791,175
1610679091,180
1610679391,185
1610679691,190
1610679991,195
1610680291,200
1610680591,205
1610680891,210
1610681191,215
1610681491,220
1610681791,225
1610682091,230
1610682391,235
1610682691,240
1610682991,245
1610683291,250
1610683591,255
1610683891,260
1610684191,265
1610684491,270
1610684791,275
1610685091,280
1610685391,285
1610685691,290
1610685991,295
1610686291,300
1610686591,305
1610686891,310
1610687191,315
1610687491,320
1610687791,325
1610688091,330
1610688391,335
1610688691,340
1610688991,345
1610689291,350
1610689591,355
1610689891,360
1610690191,365
1610690491,370
1610690791,375
1610691091,380
1610691391,385
1610691691,390
1610691991,395
1610692291,400
1610692591,405
1610692891,410
1610693191,415
1610693491,420
1610693791,425
1610694091,430
1610694391,435
1610694691,440
1610694991,445
1610695291,450
1610695591,455
1610695891,460
1610696191,465
1610696491,470
1610696791,475
1610697091,480
1610697391,485
1610697691,490
1610697991,495
1610698291,500
1610698591,505
1610698891,510
1610699191,515
