t,count
1609950649,65
1609950949,70
1609951249,75
1609951549,80
1609951849,85
1609952149,90
1609952449,102
1609952749,107
1609953049,112
1609953349,117
1609953649,122
1609953949,127
1609954249,132
1609954549,137
1609954849,142
1609955149,147
1609955449,152
1609955749,157
1609956049,162
1609956349,167
1609956649,172
1609956949,177
1609957249,182
1609957549,187
1609957849,192
1609958149,197
1609958449,202
1609958749,207
1609959049,212
1609959349,217
1609959649,222
1609959949,227
1609960249,232
1609960549,237
1609960849,242
1609961149,247
1609961449,252
1609961749,257
1609962049,262
1609962349,267
1609962649,272
1609962949,277
1609963249,282
1609963549,287
1609963849,292
1609964032,296
1609964032,296
