t,count
1609892073,63
1609892373,71
1609892673,76
1609892973,81
1609893273,86
1609893573,91
1609893873,102
1609894173,107
1609894473,112
1609894773,117
1609895073,122
1609895373,127
1609895673,132
1609895973,137
1609896273,142
1609896573,147
1609896873,152
1609897173,157
1609897473,162
1609897773,167
1609898073,172
1609898373,177
1609898673,182
1609898973,187
1609899273,192
1609899573,197
1609899873,202
1609900173,207
1609900473,212
1609900773,217
1609901073,222
1609901373,227
1609901673,232
1609901973,237
1609902273,242
1609902573,247
1609902873,252
1609903173,257
1609903473,262
1609903773,267
1609904073,272
1609904373,277
1609904673,282
1609904973,287
1609905273,292
1609905573,297
1609905873,302
1609906173,307
1609906473,312
1609906773,317
1609907073,322
1609907373,327
1609907673,332
1609907973,337
1609908273,342
1609908573,347
1609908873,352
1609909173,357
1609909473,362
1609909773,367
1609910073,372
1609910373,377
1609910673,382
1609910973,387
1609911273,392
1609911573,397
1609911873,402
1609912173,407
1609912473,412
1609912773,417
1609913073,422
1609913247,426
1609913247,426
