t,count
1608320753,44
1608321053,70
1608321353,75
1608321653,80
1608321953,85
1608322253,90
1608322553,102
1608322853,107
1608323153,112
1608323453,117
1608323753,122
1608324053,127
1608324353,132
1608324653,137
1608324953,142
1608325253,147
1608325553,152
1608325853,157
1608326153,162
1608326453,167
1608326753,172
1608327053,177
1608327353,182
1608327653,187
1608327953,192
1608328253,197
1608328553,202
1608328853,207
1608329153,212
1608329453,217
1608329753,222
1608330053,227
1608330353,232
1608330653,237
1608330953,242
1608331253,247
1608331553,252
1608331853,257
1608332153,262
1608332453,267
1608332753,272
1608333053,277
1608333353,282
1608333653,287
1608333953,292
1608334253,297
1608334553,302
1608334853,307
1608335153,312
1608335453,317
1608335753,322
1608336053,327
1608336353,332
1608336653,337
1608336953,342
1608337253,347
1608337553,352
1608337853,357
1608338153,362
1608338453,367
1608338753,372
1608339053,377
1608339353,382
1608339653,387
1608339953,392
1608340253,397
1608340553,402
1608340853,407
1608341153,412
1608341453,417
1608341753,422
1608342053,427
1608342353,432
1608342653,437
1608342953,442
1608343253,447
1608343553,452
1608343853,457
1608344153,462
1608344453,467
1608344753,472
1608345053,477
1608345353,482
1608345653,487
1608345953,492
1608346253,497
1608346553,502
1608346853,507
1608347153,512
1608347453,517
1608347753,522
1608348053,527
1608348353,532
1608348653,537
1608348953,542
1608349253,547
1608349553,552
1608349853,557
1608350153,562
1608350453,567
1608350753,572
1608351053,577
1608351353,582
1608351653,587
1608351953,592
1608352253,597
1608352553,602
1608352853,607
1608353153,612
1608353453,617
1608353753,622
1608354053,627
1608354353,632
1608354653,637
1608354953,642
1608355157,647
1608355157,647
