avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
12.350287194340934,770.4241332775919,1381679,8.357325952927523,486.68299186342256,1381679,15.361908528488033,1010.230031321398,865320
