avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
13.085392458890189,1230.5925779235668,2700113,8.843728830612458,746.855668509842,1394309,13.422954869498168,1126.7823785386342,1349891
