avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
10.419278263174187,659.8153487410644,977313,7.319945660445455,325.6015739487351,661787,11.577157203411,885.8651641945446,976906
