avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
11.739451666596526,1593.769628636634,2794722,8.426016037924224,1014.2675440766026,1466381,10.07662987664321,1226.8162664722215,1968403
