avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
10.52367316066599,730.4164752149926,1330861,7.169009192261084,493.7635421348028,1330861,12.090778731632424,894.0227525134104,926594
