avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
10.490909039460307,721.030466702606,1344729,7.226362243871093,506.74894147124223,1344729,11.870491948385924,859.681172535442,903781
