avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
3.4246381075905155,182.49172192989727,220112,3.2004075999839228,199.00372234847356,220112,2.6871536882766205,135.06701314388482,167331
