avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
12.926388466525808,782.1690589701761,1384341,8.559938666093363,477.4223023864193,1384341,15.260327656414095,1009.7579950982916,921221
