avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
3.5546750971472183,185.51821195993375,219404,3.08854785404699,194.72637509662044,219404,2.8704355926089575,139.668074072226,167331
