avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
3.3543567176975935,183.68512847195683,215460,3.1387002059035822,196.49833756456653,215460,2.83332200068906,142.06651603796521,167069
