avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
3.6137417439237707,523.4994353896974,1164473,2.841883500135864,151.36528566098784,214470,2.8409776726785796,637.6886145773359,1164467
