,dataset,edges,types,bytes,degree,schemex-summarization-ratio,schemexVHI,schemex-compression,instances,schemexschema-computation,schemexupdate,schemexincremental,schemexbatch,schemexspeed-up,schemex:changes,schemex:updates,schemex:change-update-ratio,attribute-summarization-ratio,attributeVHI,attribute-compression,attributeschema-computation,attributeupdate,attributeincremental,attributebatch,attributespeed-up,attribute:changes,attribute:updates,attribute:change-update-ratio,type-summarization-ratio,typeVHI,type-compression,typeschema-computation,typeupdate,typeincremental,typebatch,typespeed-up,type:changes,type:updates,type:change-update-ratio
2,DyLDO-core,9220298,1120660,163484782,3.5541210421746117,30.296065304712133,116500643.0,0.7126084860913844,3507224.0,54855.0,357347.0,1721263.0,3805106.0,2.210647646524674,289850.0,1063.0,272.41541353383457,175.80070175438595,113017849.0,0.691305010884744,56041.0,320570.0,1642867.0,3934821.0,2.3950940642182235,289356.0,470.0,614.343949044586,580.954778863674,109477425.0,0.6696490258035148,51385.0,237902.0,1569300.0,9946542.0,6.33820302045498,278904.0,133.0,2081.373134328358
3,DyLDO-core,11517193,1146303,192083558,3.977475278752956,30.268822795341098,115343913.0,0.6004882156545642,2328520.0,53190.0,320995.0,1639425.0,3609709.0,2.201814050658005,1186580.0,470.0,2519.2781316348196,177.5599105281887,111837369.0,0.5822329103254116,50684.0,294514.0,1588971.0,3773330.0,2.3747003563941695,25722.0,447.0,57.41517857142857,579.4261778367618,108137481.0,0.562971043049921,77285.0,230224.0,1636788.0,10307263.0,6.297249857648028,15014.0,45.0,326.39130434782606
4,DyLDO-core,11273950,1101577,188678908,3.9927464874332617,29.911180746076532,112629520.0,0.5969375230855163,2300439.0,52193.0,298299.0,1444203.0,3454968.0,2.3923008053576957,64505.0,454.0,141.76923076923077,175.50780733431668,109663825.0,0.5812193114876412,55235.0,276327.0,1412706.0,3608582.0,2.5543757866109438,45089.0,222.0,202.1928251121076,571.6797548045063,105631585.0,0.5598484012850021,75540.0,205692.0,1436288.0,9338966.0,6.502154164067374,91352.0,56.0,1602.6666666666667
5,DyLDO-core,9465024,1150511,166929845,3.4957372528846986,27.995283817762548,102549656.5,0.6143278722867083,2148834.0,55607.0,308287.0,1611265.0,2960641.0,1.8374637319125036,153722.0,604.0,254.08595041322315,165.17638618427796,99262078.0,0.5946335000790302,52561.0,286417.0,1579649.0,3623587.0,2.2939190921527506,229979.0,341.0,672.453216374269,534.3587533156499,96547856.0,0.5783738432153939,53457.0,224351.0,1523698.0,8291073.0,5.44141489980298,227975.0,136.0,1664.051094890511
6,DyLDO-core,11195418,1205127,183911216,4.130817549726712,30.164091885208563,115299658.5,0.6269310866826089,2317658.0,56853.0,362738.0,1699454.0,3634652.0,2.138717493971593,205012.0,820.0,249.7101096224117,177.30846126383435,111592697.0,0.6067748309597387,54125.0,340072.0,1665239.0,3810017.0,2.2879700751663874,255896.0,393.0,649.4822335025381,572.6382803492011,108391767.0,0.5893700740905329,51322.0,221544.0,1530411.0,8672428.0,5.666731355171911,302631.0,115.0,2608.887931034483
7,DyLDO-core,11411817,1183806,188995709,3.996885928741772,30.299723756906076,113843889.5,0.6023622975482475,2325322.0,54852.0,298322.0,1454755.0,3287470.0,2.2598100711116307,10186.0,573.0,17.745644599303137,178.21290619251994,110243259.0,0.5833109099847341,52433.0,294752.0,1434925.0,3665372.0,2.5543997073017755,14232.0,237.0,59.79831932773109,579.5917248255234,106684226.0,0.5644796200108437,55785.0,202615.0,1360882.0,8358570.0,6.142024069684219,12118.0,99.0,121.18
8,DyLDO-core,9481631,1197554,169288861,3.4637289914203704,30.26314353992415,116025786.5,0.6853716530114761,2330141.0,57728.0,363987.0,1718921.0,3656254.0,2.127063431071003,7681.0,577.0,13.288927335640139,177.367908251294,112155695.0,0.6625107779536659,56364.0,328273.0,1665297.0,3938148.0,2.364832219117671,10368.0,262.0,39.42205323193917,577.5300727032386,108638767.0,0.6417360620082381,54824.0,228685.0,1557185.0,9761340.0,6.268580804464467,7802.0,48.0,159.22448979591837
9,DyLDO-core,11505839,1179941,190337578,3.999387263810488,27.659569746495052,102373282.0,0.537851133106254,2118889.0,52283.0,269110.0,1323524.0,3142948.0,2.374681532031153,215132.0,759.0,283.0684210526316,164.09386132479736,99035378.0,0.5203143753358047,45901.0,263632.0,1303739.0,3288431.0,2.522307762519952,318255.0,507.0,626.4862204724409,529.369420386409,95995119.0,0.504341391798103,48452.0,186288.0,1236999.0,8916859.0,7.2084609607606795,318281.0,72.0,4360.013698630137
10,DyLDO-core,8794665,1079120,157294786,3.4836894906586773,29.89304772261703,120225765.5,0.764334079706876,2364002.0,59242.0,567130.0,1916617.0,3710765.0,1.9361014746295164,250193.0,2875.0,86.99339360222531,158.37445288075034,116999980.0,0.7438261812441768,55689.0,652627.0,1986109.0,4299240.0,2.16465460858392,370907.0,3205.0,115.69151590767311,586.7953003475095,111969859.0,0.7118472382167836,57238.0,234678.0,1574064.0,12527792.0,7.958883501560292,369179.0,111.0,3296.2410714285716
11,DyLDO-core,11534864,1219106,190409191,3.950579381396489,27.93002702314591,103669399.0,0.5444558555999537,2139468.0,51203.0,299086.0,1364441.0,3180052.0,2.3306628868525645,229693.0,3358.0,68.38136350104197,165.80743993800053,99860795.0,0.5244536488787456,45897.0,261404.0,1306721.0,3337300.0,2.5539499250413824,340197.0,3245.0,104.80499075785582,537.2849489368826,96929094.0,0.5090568028304894,55513.0,186710.0,1279218.0,9315081.0,7.281855790021717,338227.0,92.0,3636.8494623655915
12,DyLDO-core,8834488,1113055,158645357,3.451835694963185,30.217474440021853,114933278.0,0.7244666983856326,2323059.0,53480.0,327423.0,1487961.0,3494846.0,2.348748387894575,189082.0,1256.0,150.42322991249006,176.97252412392078,111318280.0,0.7016800371913815,51731.0,299254.0,1453065.0,3572922.0,2.458886560477336,279432.0,497.0,561.1084337349398,586.729920862098,107625892.0,0.6784055583801296,65568.0,209318.0,1398808.0,10830094.0,7.742373506585607,276805.0,142.0,1935.6993006993007
13,DyLDO-core,9543222,1153683,167274050,3.4875538030603948,27.550960156760286,101307739.5,0.6056393056783165,2109026.0,51244.0,315416.0,1602638.0,3407934.0,2.126452761010284,218483.0,754.0,289.3814569536424,162.4577620294767,98299900.0,0.5876577986842549,50938.0,293550.0,1557366.0,3611969.0,2.319280759949813,323204.0,399.0,808.01,538.5665645216206,94656642.0,0.5658776241742219,51652.0,210705.0,1465733.0,10154119.0,6.927673048229111,322502.0,91.0,3505.4565217391305
14,DyLDO-core,11101931,1074884,182489794,4.109489631121534,26.25384978001257,91595377.0,0.5019205457593974,2004954.0,52546.0,277388.0,1333131.0,3312831.0,2.485000348802931,108815.0,744.0,146.06040268456377,156.49037360807577,88356139.0,0.48417030379244114,51369.0,250551.0,1298931.0,3338822.0,2.570438306576716,158480.0,471.0,335.76271186440675,512.6013294699164,85326344.0,0.46756775888519003,63283.0,189765.0,1263702.0,9354047.0,7.40209875429492,157538.0,71.0,2188.027777777778
15,DyLDO-core,8755542,1121389,154648862,3.5801505165479446,30.026206051760536,115462969.5,0.7466137675167632,2304151.0,59213.0,377565.0,1736766.0,3681749.0,2.1198877684155493,302818.0,1233.0,245.39546191247973,176.11347770700638,111793561.0,0.7228864121871132,60220.0,360912.0,1706883.0,3806509.0,2.23009368539027,453410.0,771.0,587.3186528497409,581.56267878176,107896264.0,0.6976854701976404,64893.0,229636.0,1601816.0,11261993.0,7.030765705923777,449409.0,104.0,4280.085714285714
16,DyLDO-core,11566501,1159923,189734828,4.0452093770367705,30.045017584994138,113199760.0,0.5966208797469698,2306556.0,53475.0,296589.0,1457157.0,3444183.0,2.363632058865311,5633.0,786.0,7.157560355781449,176.97365728900255,109486195.0,0.5770484847410302,53868.0,273054.0,1437224.0,3744912.0,2.6056564599533547,7450.0,391.0,19.005102040816325,584.1355731892622,106138168.0,0.5594026627520383,58757.0,219214.0,1411727.0,10850881.0,7.686245995153454,4204.0,40.0,102.53658536585365
17,DyLDO-core,9584034,1156697,167873938,3.5222795613096123,30.011883842919808,113317801.0,0.6750172322758045,2305723.0,53415.0,304365.0,1450454.0,3282169.0,2.2628563194696283,3301.0,234.0,14.046808510638298,176.44041424344454,109892809.0,0.6546150659788538,51448.0,310678.0,1446738.0,3665838.0,2.5338644592179094,4480.0,178.0,25.027932960893853,582.7438921651221,106582613.0,0.634896722325058,53215.0,202741.0,1330091.0,10746528.0,8.079543429735258,1811.0,36.0,48.945945945945944
18,DyLDO-core,9364328,1165016,167374275,3.503679398770508,29.894144906407018,113656238.5,0.679054403671054,2296528.0,57080.0,295830.0,1493570.0,3307988.0,2.2148195263697046,46180.0,503.0,91.62698412698413,175.84446145992854,110012129.0,0.6572821838959422,59357.0,276762.0,1477755.0,3743759.0,2.533409800677379,17340.0,170.0,101.40350877192982,578.6650428355451,106197222.0,0.634489511605054,52295.0,209341.0,1397235.0,9860208.0,7.0569431770604085,63263.0,54.0,1150.2363636363636
19,DyLDO-core,9886701,1229002,171002569,3.6137417439237702,30.07032798764065,104747642.5,0.6125501102851852,2199434.0,44492.0,272151.0,1295872.0,3122247.0,2.40937916707823,133624.0,3472.0,38.475093579038294,170.7193272962484,101503641.0,0.5935796262803513,42052.0,253327.0,1266330.0,3481800.0,2.749520267228921,148179.0,377.0,392.0079365079365,860.0497914494265,97955685.0,0.5728316572834645,45797.0,184429.0,1241527.0,9370917.0,7.5478962600088435,195422.0,2147.0,90.97858472998138
20,DyLDO-core,8789636,809195,136280069,3.4230886271979015,23.953970741901777,98012039.0,0.7191956954468521,1833916.0,50307.0,409876.0,1388826.0,3245630.0,2.3369594175224253,368052.0,3210.0,114.62223606353162,141.44043395547328,93652274.0,0.6872044803558178,52823.0,274808.0,1241136.0,3346872.0,2.6966198708280156,551199.0,414.0,1328.190361445783,467.1209033791815,90811806.0,0.6663616086076387,48463.0,167685.0,1142711.0,8004080.0,7.004465696050882,549229.0,2085.0,263.2929050814957
23,DyLDO-core,6705798,842745,109961118,3.4423881051643628,21.96568439852022,91158190.5,0.8290038529801051,1721890.0,50936.0,437271.0,1369344.0,3260007.0,2.3807071123107124,72226.0,3752.0,19.244870770050625,118.00237573099415,86709689.0,0.788548630434987,45080.0,236779.0,1137744.0,3635815.0,3.1956353977696215,106862.0,351.0,303.58522727272725,438.88462192013594,83599739.0,0.7602663606966964,45701.0,164588.0,1085540.0,6790733.0,6.255626692705935,103861.0,2099.0,49.45761904761905
24,DyLDO-core,7137144,1184792,138382905,3.4810489151056423,22.081681083977646,90526959.0,0.6541773277559103,1730718.0,50022.0,272246.0,1204896.0,3408749.0,2.8290815140891827,11505.0,771.0,14.902849740932643,118.69951076768324,86939891.0,0.6282560045982558,45936.0,225697.0,1139153.0,3642905.0,3.197906690321669,16786.0,183.0,91.22826086956522,440.6104887983707,83929082.0,0.6064989169001763,50167.0,170245.0,1079557.0,6907369.0,6.398336539895531,13884.0,37.0,365.36842105263156
25,DyLDO-core,7122506,1196143,138419034,3.4594097407761635,22.163692348008386,87682275.5,0.6334553346182145,1691533.0,50478.0,233779.0,1160289.0,3045732.0,2.6249770531307286,74389.0,2447.0,30.387663398692812,132.18546496483458,84142402.0,0.6078817310630849,47049.0,216278.0,1122692.0,3305777.0,2.944509268793222,60232.0,2838.0,21.215921098978512,430.48863250763486,81578850.0,0.5893615035631589,49555.0,150269.0,1054033.0,6156029.0,5.840451864410317,108114.0,66.0,1613.641791044776
26,DyLDO-core,6996181,1236221,137244010,3.491690062260348,19.583258869908015,79691043.0,0.580652248502503,1490286.0,45606.0,226598.0,1074017.0,2961894.0,2.757771990573706,237065.0,666.0,355.41979010494754,117.57994950557543,76412502.0,0.5567638398207688,44325.0,206843.0,1036524.0,3149282.0,3.0383107385839594,303935.0,425.0,713.462441314554,381.798462852263,73942037.0,0.5387633092329494,44504.0,140613.0,976045.0,5899362.0,6.044149603758023,351207.0,107.0,3251.9166666666665
27,DyLDO-core,6422157,1135501,127576733,3.354356717697593,19.837711057092175,80153724.5,0.6282785474683695,1509749.0,49960.0,222218.0,1082538.0,3057935.0,2.8247830561144274,21087.0,306.0,68.68729641693811,118.82176399601238,76781901.0,0.6018487791186815,49627.0,197345.0,1041951.0,3166084.0,3.038611220681203,31190.0,253.0,122.79527559055119,387.5789833989389,74765478.0,0.5860432089917211,47969.0,153768.0,999125.0,6046697.0,6.051992493431753,29763.0,112.0,263.3893805309734
28,DyLDO-core,6463308,1171077,130808794,3.320260954797112,19.900643635885984,80673389.5,0.6167275687902145,1515036.0,48240.0,223692.0,1076698.0,2885835.0,2.680264103769116,6262.0,211.0,29.537735849056602,119.01309243257397,77438184.0,0.5919952446010626,44407.0,209019.0,1082166.0,3014363.0,2.785490396112981,9163.0,162.0,56.214723926380366,388.6702582520951,75510813.0,0.5772609829274934,46655.0,156793.0,1022449.0,5958863.0,5.828029564310787,8452.0,34.0,241.4857142857143
29,DyLDO-core,6541414,1163590,131754170,3.3572959890159617,19.74974669386144,80437969.0,0.6105155457318733,1500882.0,47476.0,244848.0,1111013.0,2944638.0,2.6504082310468013,15410.0,488.0,31.51329243353783,118.57186496023596,76973712.0,0.584222207160502,48471.0,235239.0,1099712.0,3039970.0,2.7643328435081185,22394.0,388.0,57.56812339331619,388.8968733805493,74506165.0,0.5654937904432171,44806.0,149007.0,1016952.0,6099060.0,5.99739220730182,21795.0,114.0,189.52173913043478
30,DyLDO-core,6550937,1135031,131086741,3.3962067772820816,19.270716040536392,82896819.5,0.6323814206350588,1506045.0,48330.0,476026.0,1326212.0,3320485.0,2.5037362050712857,9131.0,2641.0,3.456093868281605,104.05656379548596,79611771.0,0.6073213079574539,41568.0,558138.0,1389024.0,3548170.0,2.5544339046697537,9381.0,2961.0,3.1671168129642133,387.6231983527797,75474075.0,0.5757567426289132,44469.0,148720.0,1011602.0,6305043.0,6.232730856601707,9227.0,97.0,94.15306122448979
31,DyLDO-core,6502058,1149344,131392938,3.3036569040371604,19.784214430036574,82963473.0,0.6314150080120744,1547086.0,49255.0,231863.0,1107566.0,3152972.0,2.846757665005968,44536.0,354.0,125.45352112676056,106.77417870617465,79777246.0,0.6071654018422208,48074.0,222556.0,1094166.0,3571231.0,3.2638840907138404,62944.0,146.0,428.1904761904762,397.23211229031153,76951766.0,0.5856613541893705,43986.0,151029.0,1047982.0,6586562.0,6.2849953529736196,62996.0,32.0,1908.969696969697
32,DyLDO-core,6640832,1203660,132910826,3.3256039059399463,19.711388874673762,82967888.5,0.6242372498685698,1540721.0,50072.0,223983.0,1106734.0,3278393.0,2.9622230816076853,7287.0,190.0,38.15183246073298,106.4230060784675,79554143.0,0.5985527695087833,44342.0,201666.0,1068335.0,3381757.0,3.1654462317531484,10725.0,156.0,68.31210191082802,395.7332191780822,76826641.0,0.5780314765329951,45487.0,149557.0,1014553.0,6670224.0,6.574544651684042,10146.0,32.0,307.45454545454544
33,DyLDO-core,6608944,1196667,132306796,3.3281888709366925,19.650802413154054,79884323.0,0.6037809501486228,1495092.0,44587.0,229107.0,1083017.0,3017088.0,2.78581776648012,46745.0,2299.0,20.32391304347826,117.76710602321063,76384584.0,0.5773292552560944,43759.0,203248.0,1045103.0,3004215.0,2.874563559763966,69750.0,2853.0,24.439383321653818,385.5981774415406,74383574.0,0.5622052400089864,43764.0,143222.0,1014141.0,5953857.0,5.87083748709499,69004.0,40.0,1683.0243902439024
34,DyLDO-core,6432119,1149200,130176175,3.346524683565576,19.676081327953526,79818253.5,0.613155621602801,1497094.0,45974.0,222933.0,1067967.0,2908429.0,2.723332275248205,3682.0,234.0,15.668085106382978,118.00535995796112,76665900.0,0.5889395659382372,43806.0,196676.0,1038829.0,3160817.0,3.0426730482110145,4419.0,181.0,24.28021978021978,385.45176793683487,74260543.0,0.5704618606284906,41523.0,139223.0,997160.0,5808438.0,5.824980945886317,3617.0,28.0,124.72413793103448
35,DyLDO-core,6420219,1153275,129391181,3.3267381932003524,19.828299305409388,80281282.0,0.6204540477917115,1507268.0,46591.0,219135.0,1080860.0,3047256.0,2.8192883444664436,11512.0,234.0,48.98723404255319,118.88852079718147,77076405.0,0.5956851495157155,45686.0,212273.0,1048957.0,3150595.0,3.003550193191904,16385.0,169.0,96.38235294117646,388.4713058419244,74288807.0,0.5741411928220981,42460.0,137479.0,993312.0,5634054.0,5.671988257465932,15805.0,24.0,632.2
36,DyLDO-core,6468510,1157838,129899477,3.3358667961106194,19.76658208543143,80117262.0,0.6167635455529971,1503466.0,49058.0,218689.0,1187037.0,3153472.0,2.6565911593320175,5179.0,251.0,20.5515873015873,118.4453781512605,77173385.0,0.5941008138162096,44538.0,222731.0,1169375.0,2884010.0,2.4662832709780864,7368.0,177.0,41.39325842696629,387.891296869625,74222435.0,0.5713836322836003,47317.0,137924.0,1098515.0,5727696.0,5.214035311306628,6249.0,42.0,145.32558139534885
37,DyLDO-core,7453650,1152187,137153354,3.2688242712992883,19.259946809911263,78896392.0,0.5752421628712048,1462870.0,46656.0,224967.0,1059782.0,3036371.0,2.86509017892359,44278.0,464.0,95.22150537634408,115.66633282378368,75304636.0,0.5490542797808649,42255.0,210167.0,1029744.0,2950944.0,2.865706428005407,62398.0,231.0,268.9568965517241,378.5244091771606,73266458.0,0.5341937026199155,42664.0,137482.0,956391.0,5406566.0,5.653091674848467,62326.0,59.0,1038.7666666666667
38,DyLDO-core,6344098,1090891,127772862,3.3320630814812047,18.53508077288565,76049910.5,0.5951961105794124,1404366.0,44985.0,223133.0,1029867.0,2959619.0,2.8737875861640387,60471.0,455.0,132.61184210526315,111.29862101759392,72547248.0,0.5677829146536609,39699.0,200375.0,995009.0,3106389.0,3.1219707560434125,90128.0,260.0,345.31800766283527,365.46651630811937,70376689.0,0.5507952776388464,42376.0,136601.0,936858.0,4621434.0,4.932907655162255,88339.0,51.0,1698.826923076923
39,DyLDO-core,6145732,1047345,125469390,3.3411063039954088,22.696492012947708,90028548.5,0.7175339618691061,1724888.0,46932.0,305656.0,1208768.0,3042709.0,2.517198502938529,323495.0,932.0,346.7256162915327,136.4771072897985,86011673.0,0.6855191772272106,45300.0,229567.0,1121419.0,3005355.0,2.6799572684250936,484245.0,495.0,976.3004032258065,447.09400380162435,83289356.0,0.6638221162946596,44134.0,153063.0,1059226.0,6554268.0,6.1877899522859146,481380.0,95.0,5014.375
40,DyLDO-core,6978353,1159882,137479345,3.4348844708004225,22.445412952591308,89211159.0,0.648905906556363,1707243.0,48933.0,291074.0,1190914.0,2938088.0,2.4670866242230756,19865.0,390.0,50.80562659846547,134.44272364552708,85182788.0,0.6196042612801218,44000.0,250933.0,1144659.0,3014384.0,2.6334340620219647,29040.0,224.0,129.06666666666666,440.920282369146,81986832.0,0.5963574528231859,48089.0,144853.0,1031833.0,6611331.0,6.407365339158566,27019.0,41.0,643.3095238095239
41,DyLDO-core,6936178,1143041,136746062,3.4515050217768155,22.398153384803567,87913435.5,0.6428955555590332,1702954.0,49325.0,227857.0,1135642.0,2987870.0,2.6309963879462015,39745.0,432.0,91.78983833718245,134.3024185068349,84861610.0,0.6205780902122067,47307.0,216613.0,1118481.0,2933163.0,2.6224522365601204,8216.0,182.0,44.89617486338798,439.28323301805676,82317658.0,0.6019746148155989,47312.0,150209.0,1061951.0,6325972.0,5.9569339828297165,55732.0,45.0,1211.5652173913043
42,DyLDO-core,6906470,1234551,137429132,3.442313453838962,21.625736143981506,79692815.0,0.5798829828889555,1571672.0,38494.0,225080.0,982238.0,2778763.0,2.8290119095371997,167594.0,3256.0,51.45655511206632,124.59748427672956,76849543.0,0.5591939778823605,34309.0,196044.0,944156.0,2678916.0,2.8373658590317703,198574.0,309.0,640.5612903225806,624.0097935415564,73312410.0,0.5334561088547077,35765.0,140380.0,902337.0,6014819.0,6.665823301050494,247126.0,2077.0,118.92492781520693
43,DyLDO-core,6275794,718149,104389336,3.4096244842314904,22.637681349873844,90078006.5,0.8629042960863359,1722637.0,48791.0,382496.0,1295048.0,3002964.0,2.3188051717001996,187493.0,3180.0,58.9415278214398,135.61937752584896,86189472.0,0.8256539920897668,50248.0,226723.0,1139825.0,3207607.0,2.81412234334218,228457.0,270.0,843.0147601476015,443.8261765716249,82963531.0,0.79475101747941,48891.0,145441.0,1058444.0,6154302.0,5.81448050156645,276724.0,2084.0,132.72134292565948
44,DyLDO-core,6974785,1257129,138756520,3.4249395335057486,19.898166737109044,74516981.0,0.5370340867585898,1506530.0,45207.0,236643.0,1075537.0,3019268.0,2.8072190914863926,252235.0,730.0,345.0547195622435,119.99761045029737,71030970.0,0.5119108637201336,45329.0,196122.0,1023148.0,3062136.0,2.9928573383322843,325918.0,337.0,964.2544378698225,394.37958115183244,68419808.0,0.4930925624251747,39164.0,137531.0,973871.0,5656305.0,5.808063901687184,374174.0,98.0,3779.5353535353534
45,DyLDO-core,6574434,1036425,128225988,3.5546750971472183,21.60269332452082,79506033.5,0.6200461758188988,1568874.0,39891.0,265369.0,1030181.0,2789342.0,2.7076232234917943,64874.0,3196.0,20.292148889583984,124.55340319678204,76690358.0,0.5980874797392866,34603.0,229254.0,981777.0,3027434.0,3.083626933611197,96785.0,486.0,198.73716632443532,626.3806228373702,73011667.0,0.5693983578430295,34461.0,134841.0,887346.0,5590770.0,6.30055243388712,94195.0,2091.0,45.02629063097514
46,DyLDO-core,6319184,727064,105016058,3.4276928223957595,18.387952127659574,106944703.0,1.0183652389618356,2074161.0,59729.0,1589686.0,2625815.0,3294284.0,1.2545758174128794,800275.0,87494.0,9.146522658437625,138.2528439388553,101622319.0,0.9676836184424291,55632.0,726411.0,1747416.0,3676239.0,2.1038144322817236,973871.0,6926.0,140.59058755594052,477.03802514566087,95964846.0,0.9138111620986573,63575.0,179973.0,1201970.0,6873890.0,5.718853215970449,1029494.0,3025.0,340.2161269001983
47,DyLDO-core,7792057,1699907,149700801,3.4170160494859205,21.058312884244966,85147008.0,0.5687812451985478,1596178.0,44953.0,1121132.0,1946970.0,2969509.0,1.5251950466622495,737884.0,84832.0,8.69807739912534,126.29322713366389,81036197.0,0.5413210648084642,44631.0,346057.0,1150495.0,2923481.0,2.541063629133547,932558.0,6854.0,136.04055433989788,415.09483356449374,77358980.0,0.5167572884262657,43724.0,153559.0,982724.0,5096888.0,5.186489797745858,938889.0,1042.0,900.1812080536913
48,DyLDO-core,6505648,1031417,130064498,3.4252434152957894,21.34441394600016,84440821.0,0.6492226725851047,1617437.0,44912.0,260379.0,1114376.0,3022318.0,2.7121169156550393,22403.0,239.0,93.34583333333333,128.19169396597275,80798778.0,0.621220849981676,40326.0,204378.0,1030294.0,2913238.0,2.827579312312796,33008.0,168.0,195.31360946745562,421.86680577290906,78424645.0,0.6029673447092381,45567.0,159894.0,990275.0,5175438.0,5.226263411678574,32450.0,37.0,853.9473684210526
49,DyLDO-core,6617660,1057916,133230134,3.432569419922216,21.24923771433097,83236116.5,0.6247544305554777,1609821.0,44831.0,218089.0,1060479.0,2806514.0,2.6464588171948713,13462.0,210.0,63.800947867298575,127.7433211659525,80336919.0,0.6029936065364913,40984.0,203771.0,1031428.0,3084529.0,2.990542238527556,19947.0,171.0,115.97093023255815,420.1726117974595,77825640.0,0.5841444248641227,40734.0,150514.0,958508.0,5241656.0,5.468557382932641,11889.0,22.0,516.9130434782609
50,DyLDO-core,6574853,1055432,132829033,3.4246381075905155,21.129700792409828,82997851.5,0.6248472161955737,1594574.0,42883.0,216932.0,1031912.0,3003610.0,2.910723007388227,23389.0,1048.0,22.296472831267874,126.6003810935267,79605996.0,0.5993117182446099,44230.0,206933.0,1040308.0,2907798.0,2.7951318263437366,33147.0,170.0,193.8421052631579,415.97582608695654,77340291.0,0.5822544157194911,43482.0,146385.0,945180.0,4920808.0,5.206212573266468,23377.0,25.0,899.1153846153846
1,DyLDO-ext,82221979,9190424,1310548703,11.293063048535116,30.075981913645265,275299698.0,0.21006445420136363,7509702.0,344435.0,21352318.0,30045300.0,39964720.0,1.3301488086322986,452754.0,57802.0,7.832707644931924,138.34863027578712,268082917.0,0.20455776758721494,273538.0,15762909.0,24286617.0,39575884.0,1.6295346527678185,329152.0,16049.0,20.50791277258567,188.75711951740607,251675361.0,0.1920381596074114,323189.0,615491.0,9184283.0,55412381.0,6.033392154836692,288916.0,11857.0,24.364648338674314
2,DyLDO-ext,82245640,8165381,1179425120,10.208752092381422,29.404855451874173,277311609.0,0.23512438754907986,7064987.0,278444.0,14232603.0,22958965.0,33962091.0,1.4792518303852111,632964.0,96741.0,6.542804572987947,134.39199163020734,270663507.0,0.2294876566644604,248896.0,8402948.0,17052881.0,36164709.0,2.120738953142287,521971.0,12951.0,40.300416924027175,180.74567642243144,254293901.0,0.2156083473955515,306093.0,571810.0,9361245.0,56750178.0,6.062246848576231,543112.0,19435.0,27.943609796254375
3,DyLDO-ext,82381421,8872146,1303259364,11.311272351515925,45.547427396953985,392818513.0,0.30141238486432237,10592783.0,425795.0,21872700.0,33577805.0,45877172.0,1.3662945508201028,3784554.0,125828.0,30.076961590730278,187.85527062495566,385272195.0,0.29562204242869344,537948.0,13972579.0,26119695.0,40691185.0,1.5578736658295589,3642298.0,18634.0,195.4546820499061,333.30552846040086,355904489.0,0.2730879967803554,432150.0,855957.0,13151973.0,94560702.0,7.189849157993253,3660126.0,13963.0,262.1115726152965
4,DyLDO-ext,106491385,9680148,1466293055,10.792100091788011,46.20407395606535,394588566.0,0.2691062094677929,10440827.0,341151.0,21941885.0,34317548.0,37394280.0,1.0896547737035291,1527781.0,59095.0,25.85252808988764,188.50000902706313,387052209.0,0.26396647496908454,395463.0,17226868.0,30184395.0,40683924.0,1.3478462629448098,1403436.0,18475.0,75.95994804070145,334.70625761364363,356311468.0,0.24300153832482008,409007.0,767276.0,12888981.0,92160432.0,7.150327244644088,239004.0,3723.0,64.17937701396347
5,DyLDO-ext,105755426,8810326,1426181768,11.769389036542828,29.19672123648905,244212530.0,0.1712352068155172,6382958.0,297505.0,13707181.0,22525706.0,35614867.0,1.5810766153123015,4175778.0,46731.0,89.35585894034067,130.19536572430954,238188297.0,0.1670111779188023,346093.0,7255919.0,16229961.0,30581766.0,1.884278464994463,4135541.0,15479.0,267.15381136950907,219.90484393302557,218188297.0,0.15298772000568725,354091.0,505522.0,9487078.0,56954318.0,6.003357198075108,,,
