avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
3.3572959890159617,182.47091853539962,215894,3.136508171227792,195.15510219445824,215894,2.8373649922663224,140.95117741554313,167069
