avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
3.3358667961106194,183.11138031993295,217394,3.1129840775627082,195.98376262205338,217394,2.8222511094018903,141.33160227715345,167069
