avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
4.0452093770367705,839.7699755627846,1966886,3.110067418169036,146.18999196577084,213758,3.316782433561247,1064.098498864347,1966880
