avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
3.4637289914203704,449.98105004504947,983447,2.779385575737731,155.53934357769762,219827,2.6932178281831156,538.6392972124548,983442
