avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
3.4594097407761635,177.0214014965219,215033,3.1126756695584015,186.10803440178822,215033,2.706987119411322,131.15420713240692,165969
