avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
3.4276928223957595,146.17967118029512,167380,3.3087722951191214,129.75916589867825,123654,2.6470085564514547,136.86975240081006,167331
